Volume,Pressure
25.503329158151494, 4.1558441558441555
28.833805788120515, 3.5064935064935017
31.71138506163888, 2.987012987012989
35.202056826422314, 2.597402597402595
38.083591535368186, 2.207792207792206
41.42197903619223, 1.8181818181818121
44.76827740787132, 1.6883116883116869
49.32889445579801, 1.4285714285714346
53.1300679,1.233766234
57.39402729250445, 1.2337662337662327
61.81224866504055, 1.2987012987012938
66.23244776, 1.4285714285714248
71.26178390137781, 1.5584415584415594
76.14279121893335, 1.8181818181818206
81.93552640253148,2.012987013
87.42962621135209, 2.4025974025974053
93.22631683037774, 2.7272727272727404
97.95899532, 3.116883116883121
101.92827477091436, 3.441558441558428
106.20607818577359, 3.896103896103903
110.02900652646844,4.415584416
112.17087481046869, 4.740259740259757
112.20054057617507, 5.7142857142857135
111.93354868481772, 6.948051948051954
111.8148856219922, 8.051948051948056
111.39165403124791, 9.155844155844157
111.11872898674928, 10.194805194805191
110.39290658579998, 11.363636363636367
109.20429823983122, 12.337662337662344
107.7150768013712, 13.441558441558437
106.0696156635243, 14.415584415584414
104.12156371547233, 15.454545454545453
102.47016942448414, 16.23376623376624
99.90506954973958, 17.01298701298702
97.64256048520008, 17.727272727272727
95.07746061045552, 18.50649350649351
92.50840530028347, 19.15584415584416
89.48447491594699, 19.870129870129873
86.30232711450985, 20.38961038961039
82.51104225723515, 20.909090909090907
79.17265475641109,21.2987013
76.13290263036457, 21.49350649350649
72.78462654097171, 21.55844155844156
69.12980420594634, 21.558441558441558
65.62528842,21.49350649
62.12077262838684, 21.42857142857143
58.61032368646582, 21.168831168831172
55.402465554749824, 20.844155844155846
52.34689168699322, 20.519480519480524
48.978838420462786, 19.935064935064936
45.45652317225922, 19.285714285714285
43.00415321, 18.766233766233768
39.47788252, 17.98701298701299
36.40648691410112, 17.142857142857146
33.17687388753379, 16.103896103896105
30.255784824312745, 15.194805194805197
27.793526270683635, 14.35064935064935
25.16909486452633, 13.181818181818182
22.694970004614675, 11.948051948051951
20.826026765113063, 10.584415584415588
20.169424484145306, 9.025974025974026
19.35262706836312,7.207792208
20.080427187026178, 6.103896103896106
21.73577691344189, 5.454545454545455
23.391126639857607, 4.805194805194805
