-2.3901136978224713e-05
-1.796253310624252e-05
-5.785453145108477e-06
-1.1182575127861582e-05
-5.811846424421674e-06
-2.809522743163484e-07
-9.687757764709203e-06
-2.443993596443761e-06
-1.764997693527448e-06
-2.177950904069803e-05
