Volume,Pressure
43.50523890388179, 7.702280878529285
43.35726717352856, 23.186606444521164
43.19914881023683,34.24700005
43.03722545959315, 43.64841916868072
43.23846701287355, 51.389736398931774
42.89052205835724, 59.68573622982123
42.906587560509884, 66.69029516837068
42.92349862, 74.06351510368589
43.12389461594291,81.43617134
43.140805670840415, 88.80939127248641
42.96831291088581, 93.60254793227124
42.97550010921724, 96.73616640478019
45.54978544,99.12457106
49.04360938281698, 102.43180969426221
52.35352560263251, 105.55528153383266
55.47742021857541, 107.57333408493577
58.96913028, 109.95892022914478
63.19393457, 111.97359056926837
67.60180102734661, 113.80336670917917
73.29279378, 115.07620544113189
77.69516414292661, 114.50968510206525
82.09668895637657, 113.57450376623285
85.02948865197757, 112.27517104827402
88.14492774, 110.60661363171951
91.07645911,108.7542894
92.72401863034548, 107.09024161669683
94.73812526863917, 105.24073591273894
96.20135429, 103.20859081588792
98.03113043355717, 100.99098781699418
99.67699885145754,98.58961802
101.13980510009233, 96.37314242631359
102.60176579598223, 93.78800583431394
104.24636588476527, 90.83364454371858
105.89096597354829, 87.87928325312325
106.80247183252418, 85.29583776661333
108.2644325284141, 82.71070117461366
109.54121717317626, 79.38880629091241
109.71244160401356, 74.04265813597897
109.51542781445757,68.14464589
109.49936231230492, 61.140086951007234
109.47906904642791, 52.29222302862899
109.6435290553062, 43.99678689956945
109.44397860751558, 36.992791662849925
109.6143575, 31.27798251115071
109.59998308894511, 25.01074556613278
109.40423762850642, 19.665724814859164
109.39451377194035, 15.426123352052924
109.38648102086403, 11.923843882778137
105.89688484276243, 10.45991023048355
102.22549482451258, 9.733862273550415
99.10540519592163, 9.374784207893232
95.25179856115108, 9.202291447938574
92.68216376947414,8.841522277
89.92946680853163, 8.665647305857515
86.44240728866467, 8.307696643860174
82.40447015551123, 7.767106588969742
78.73477124275115, 7.778380625568106
75.43161944489464, 7.604196760123745
71.39452786448608, 7.432267701998999
68.27486101226756, 7.257520134724755
64.78864704514547, 7.268230469493142
61.302433078023384, 7.278940804261577
56.899217159083705, 7.476800146562439
53.59606536122718, 7.302616281118107
50.47682129, 7.312199212226679
47.35799998590746, 7.5061126417181345
43.50523890388179, 7.702280878529285
